id,name,lat,lon,capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
451,"Hermitage Court, Wapping",51.504719,-0.063531,15,8.0,8.833333333333334,9.0,9.0,9.0,9.0,7.666666666666667,5.0,1.8333333333333333,0.5,0.0,0.8333333333333334,0.2,,,,,,,12.5,14.666666666666666,11.5,7.333333333333333,8.0
451,"Hermitage Court, Wapping",51.504719,-0.063531,16,,,,,,,,,,,,,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.1666666666666665,8.333333333333334,10.25,,,,
452,"St. Katharine's Way, Tower",51.505697,-0.070542,22,,,,,,,,,,,,,,,,,,,,19.333333333333332,21.0,22.0,,
452,"St. Katharine's Way, Tower",51.505697,-0.070542,23,23.0,23.0,23.0,23.0,23.0,23.0,22.666666666666668,21.0,18.666666666666668,12.333333333333334,11.0,10.166666666666666,10.833333333333334,13.0,13.666666666666666,13.0,13.333333333333334,13.0,13.166666666666666,,,23.0,23.0,23.0
453,"Garnet Street, Shadwell",51.508447,-0.055167,24,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.833333333333332,13.5,12.666666666666666,11.333333333333334,11.0,11.0,11.0,9.833333333333334,9.5,9.5,10.666666666666666,9.166666666666666,12.5,16.666666666666668,17.0,17.0,17.0
454,"Napier Avenue, Millwall",51.487679,-0.021582,19,,,,,,,,,,,,,,,,,,16.0,17.666666666666668,19.0,17.333333333333332,17.0,,
454,"Napier Avenue, Millwall",51.487679,-0.021582,20,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.5,15.5,16.0,16.0,16.0,16.0,16.0,16.0,16.5,17.0,15.8,,,,17.0,17.0,17.0
455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,16,,,,,,10.0,10.0,10.0,10.166666666666666,10.0,10.0,,,,,,,,,,,,,
455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,17,11.0,11.0,11.0,11.0,11.0,11.0,,,,,10.0,10.0,9.5,9.833333333333334,10.0,10.0,10.5,10.666666666666666,12.166666666666666,13.333333333333334,13.5,12.666666666666666,10.166666666666666,11.0
456,"Parkway, Camden Town",51.538071,-0.144664,32,,,,,,,,,19.333333333333332,15.5,14.333333333333334,14.0,13.666666666666666,17.0,20.0,19.833333333333332,23.0,20.833333333333332,22.666666666666668,29.166666666666668,32.0,31.75,,
456,"Parkway, Camden Town",51.538071,-0.144664,33,23.0,24.0,24.0,24.0,24.0,24.0,24.0,22.833333333333332,23.333333333333332,,,,,,,,,,,,,25.0,23.333333333333332,23.0
457,"Castlehaven Road, Camden Town",51.542138,-0.145393,29,22.0,22.0,22.0,22.0,22.0,22.0,21.5,20.666666666666668,16.833333333333332,13.0,10.166666666666666,13.166666666666666,12.5,6.5,4.0,2.6666666666666665,3.8333333333333335,4.166666666666667,2.5,8.833333333333334,13.0,16.5,21.0,22.0
458,"Wapping Lane, Wapping",51.504749,-0.057544,27,,,,,,,,,11.5,9.5,7.833333333333333,5.666666666666667,6.0,5.8,,,,,,,,,,
458,"Wapping Lane, Wapping",51.504749,-0.057544,28,26.0,26.0,26.0,26.0,26.0,26.0,24.0,22.833333333333332,17.5,,,,,5.0,5.5,5.5,4.833333333333333,4.5,5.833333333333333,12.333333333333334,17.833333333333332,21.5,24.666666666666668,26.0
459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,16,,,,,,,,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,1.6666666666666667,2.8333333333333335,3.1666666666666665,1.1666666666666667,0.25,,,,,,,,
459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,17,5.0,5.0,5.0,5.0,5.0,5.0,3.5,1.3333333333333333,,,,,,,,0.0,0.0,1.3333333333333333,4.333333333333333,8.5,9.666666666666666,9.166666666666666,5.333333333333333,5.0
460,"Burdett Road, Mile End",51.516196,-0.029138,33,21.666666666666668,22.0,22.0,23.0,23.833333333333332,22.333333333333332,21.0,21.0,18.166666666666668,10.666666666666666,10.166666666666666,7.333333333333333,3.3333333333333335,3.6666666666666665,1.8333333333333333,2.5,3.1666666666666665,3.1666666666666665,3.5,5.5,7.833333333333333,13.166666666666666,17.833333333333332,20.5
461,"Aston Street, Stepney",51.516,-0.038775,25,,,,,,,,,,,,,,,,0.6666666666666666,5.0,8.666666666666666,13.666666666666666,15.166666666666666,16.166666666666668,17.5,,
461,"Aston Street, Stepney",51.516,-0.038775,26,14.0,14.0,14.0,14.0,13.666666666666666,13.0,13.0,12.333333333333334,11.5,10.333333333333334,9.5,8.333333333333334,6.333333333333333,5.166666666666667,3.3333333333333335,3.3333333333333335,,,,,,14.0,14.0,14.0
462,"Bonny Street, Camden Town",51.541603,-0.138853,43,,,,,,,,,,,,,,,0.8,0.5,0.6666666666666666,2.6666666666666665,12.5,20.75,,,,
462,"Bonny Street, Camden Town",51.541603,-0.138853,44,15.333333333333334,15.0,15.0,15.0,15.0,15.0,15.333333333333334,13.833333333333334,5.5,0.0,0.6666666666666666,0.0,0.16666666666666666,1.0,1.0,,,,,25.5,25.833333333333332,20.666666666666668,11.833333333333334,14.666666666666666
463,"Thurtle Road, Haggerston",51.534776,-0.071881,21,16.833333333333332,17.0,17.0,17.0,17.0,17.0,16.166666666666668,15.166666666666666,12.166666666666666,7.666666666666667,8.0,,,,,,,,,,,15.0,15.666666666666666,16.0
463,"Thurtle Road, Haggerston",51.534776,-0.071881,22,,,,,,,,,,,9.0,8.666666666666666,8.0,7.0,5.0,4.166666666666667,3.5,4.833333333333333,5.333333333333333,7.666666666666667,7.666666666666667,9.5,,
464,"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,25,19.166666666666668,20.0,20.0,20.0,20.0,19.666666666666668,19.0,19.0,18.166666666666668,17.0,17.0,17.0,17.333333333333332,18.0,18.0,17.0,17.0,17.166666666666668,18.0,18.0,19.333333333333332,18.833333333333332,19.0,19.333333333333332
465,"Pitfield Street North,Hoxton",51.53558,-0.08249,25,,,,,,,,,,,,,,,,,,,24.0,,,,,
465,"Pitfield Street North,Hoxton",51.53558,-0.08249,26,24.0,24.0,24.0,23.333333333333332,22.0,22.0,23.0,22.833333333333332,14.833333333333334,8.333333333333334,4.166666666666667,1.5,5.0,10.166666666666666,15.0,15.5,14.833333333333334,19.0,,,,21.0,21.666666666666668,24.0
465,"Pitfield Street North,Hoxton",51.53558,-0.08249,27,,,,,,,,,,,,,,,,,,,26.333333333333332,26.333333333333332,27.0,26.5,,
466,"Whiston Road, Haggerston",51.534464,-0.076341,20,,,,,,,,,,,,,5.666666666666667,5.666666666666667,6.0,7.666666666666667,9.333333333333334,9.833333333333334,7.166666666666667,6.666666666666667,7.333333333333333,7.25,,
466,"Whiston Road, Haggerston",51.534464,-0.076341,21,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.666666666666668,14.0,8.666666666666666,9.0,8.333333333333334,8.666666666666666,,,,,,,,,13.5,15.0,16.0
467,"Southern Grove, Bow",51.523538,-0.030556,16,12.0,12.0,12.0,12.0,12.0,12.0,11.333333333333334,9.833333333333334,7.166666666666667,5.0,4.333333333333333,3.1666666666666665,4.5,5.0,,,,,,,,11.0,11.5,12.0
467,"Southern Grove, Bow",51.523538,-0.030556,17,,,,,,,,,,,,,,6.0,5.833333333333333,5.333333333333333,7.5,6.0,4.666666666666667,6.0,7.333333333333333,8.5,,
468,"Cantrell Road, Bow",51.521564,-0.022694,24,18.0,18.0,18.0,18.0,18.0,17.5,17.0,17.333333333333332,18.0,17.5,16.0,15.5,15.0,15.0,14.666666666666666,13.5,13.0,13.5,13.166666666666666,15.0,16.0,15.833333333333334,17.0,18.0
469,"Lindfield Street, Poplar",51.513757,-0.020467,44,44.0,44.0,44.0,44.0,44.0,44.0,43.166666666666664,41.833333333333336,39.333333333333336,38.666666666666664,37.0,35.666666666666664,35.833333333333336,36.0,35.666666666666664,37.0,37.833333333333336,38.666666666666664,38.666666666666664,40.833333333333336,39.333333333333336,42.0,43.166666666666664,43.5
470,"Mostyn Grove, Bow",51.530535,-0.025492,45,,,,,,,,,,,,,,,,,,,,10.0,13.5,15.25,,
470,"Mostyn Grove, Bow",51.530535,-0.025492,46,10.0,10.0,10.0,10.0,10.0,10.0,9.833333333333334,8.166666666666666,1.5,2.3333333333333335,3.8333333333333335,3.5,2.6666666666666665,3.3333333333333335,3.8333333333333335,2.8333333333333335,2.6666666666666665,3.5,5.5,8.0,,11.0,11.0,10.333333333333334
471,"Hewison Street, Old Ford",51.533283,-0.028155,19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,8.5,5.166666666666667,3.5,2.0,1.1666666666666667,1.1666666666666667,1.0,1.0,3.3333333333333335,2.8333333333333335,3.6666666666666665,5.666666666666667,7.166666666666667,9.0,12.166666666666666,12.666666666666666
473,"Millharbour, Millwall",51.496137,-0.019355,19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.666666666666668,17.333333333333332,17.0,17.0,18.0,17.0,17.0,17.0,16.666666666666668,16.0,16.166666666666668,18.0,19.0,18.333333333333332,18.5,19.0,19.0
474,"Castalia Square, Cubitt Town",51.498125,-0.011457,19,16.0,16.0,16.0,16.5,17.0,17.0,17.333333333333332,18.333333333333332,18.5,16.666666666666668,17.0,16.0,,,,,,,,,,15.0,15.333333333333334,16.0
474,"Castalia Square, Cubitt Town",51.498125,-0.011457,20,,,,,,,,,,,,17.0,16.5,14.5,16.666666666666668,17.166666666666668,18.333333333333332,18.666666666666668,19.5,19.5,18.333333333333332,19.0,,
475,"Lightermans Road, Millwall",51.499041,-0.020157,31,18.833333333333332,20.166666666666668,21.0,21.0,21.0,20.666666666666668,19.666666666666668,19.666666666666668,17.666666666666668,16.166666666666668,16.0,15.166666666666666,16.0,15.0,13.666666666666666,13.0,13.0,13.666666666666666,14.333333333333334,18.833333333333332,22.0,21.333333333333332,18.833333333333332,17.833333333333332
476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,,,,,,27.0,27.0,27.333333333333332
476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,29,,,,,,,,,,,29.0,29.0,28.5,28.0,26.333333333333332,26.833333333333332,26.0,26.0,26.5,27.0,27.0,27.0,,
477,"Spindrift Avenue, Millwall",51.49109,-0.018716,36,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.333333333333332,17.666666666666668,15.833333333333334,15.0,15.0,14.166666666666666,14.0,14.333333333333334,12.0,12.166666666666666,11.833333333333334,13.666666666666666,14.833333333333334,16.0,17.833333333333332,20.5,21.0
478,"Stepney Green Station, Stepney",51.521889,-0.04667,20,10.166666666666666,10.5,10.0,10.0,10.0,9.333333333333334,9.666666666666666,10.5,9.666666666666666,9.166666666666666,11.833333333333334,,,,,,,,,,,14.0,11.833333333333334,10.0
478,"Stepney Green Station, Stepney",51.521889,-0.04667,21,,,,,,,,,,,,16.166666666666668,15.833333333333334,16.166666666666668,17.333333333333332,16.166666666666668,18.333333333333332,20.833333333333332,17.0,19.333333333333332,19.5,16.75,,
479,"Pott Street, Bethnal Green",51.527152,-0.058005,20,20.0,20.0,19.666666666666668,19.0,18.0,18.0,18.0,16.166666666666668,15.166666666666666,12.833333333333334,10.833333333333334,9.5,8.333333333333334,8.833333333333334,8.333333333333334,8.166666666666666,10.166666666666666,12.833333333333334,14.333333333333334,15.5,18.166666666666668,19.166666666666668,19.333333333333332,19.833333333333332
480,"Flamborough Street, Limehouse",51.5128711,-0.0389866,23,22.0,21.0,21.0,21.0,21.0,21.0,21.166666666666668,20.166666666666668,11.666666666666666,5.8,,,,,,,,,,,,18.0,20.0,21.833333333333332
480,"Flamborough Street, Limehouse",51.5128711,-0.0389866,24,,,,,,,,,,5.0,6.166666666666667,6.0,,,,,9.5,10.333333333333334,15.5,20.666666666666668,20.166666666666668,23.75,,
480,"Flamborough Street, Limehouse",51.5128711,-0.0389866,25,,,,,,,,,,,,7.6,7.333333333333333,10.166666666666666,11.166666666666666,9.5,9.25,,,,,,,
481,"Saunders Ness Road, Cubitt Town",51.487129,-0.009001,35,26.166666666666668,27.833333333333332,28.0,28.0,28.5,29.5,28.666666666666668,27.833333333333332,25.166666666666668,24.0,24.0,23.166666666666668,22.166666666666668,23.0,23.0,24.666666666666668,26.0,23.166666666666668,19.666666666666668,27.333333333333332,30.833333333333332,31.166666666666668,25.833333333333332,26.833333333333332
482,"Thornfield House, Poplar",51.509843,-0.02377,13,,,,,,,,,,,,,,,13.0,12.5,13.0,9.333333333333334,2.5,0.6666666666666666,0.3333333333333333,0.0,,
482,"Thornfield House, Poplar",51.509843,-0.02377,14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.666666666666667,8.333333333333334,14.0,13.166666666666666,14.0,14.0,12.833333333333334,11.75,,,,,,,2.5,3.0,4.0
483,"Albert Gardens, Stepney",51.51328,-0.047784,33,4.666666666666667,5.0,5.166666666666667,6.0,6.0,6.0,5.5,2.5,0.8333333333333334,3.5,3.1666666666666665,2.0,0.6666666666666666,0.0,0.16666666666666666,1.3333333333333333,8.166666666666666,23.333333333333332,28.333333333333332,30.0,29.333333333333332,21.5,5.0,5.833333333333333
484,"Bromley High Street, Bow",51.528828,-0.013258,24,10.0,10.0,11.5,11.0,11.0,11.0,10.833333333333334,10.0,7.166666666666667,5.0,5.0,4.166666666666667,4.0,3.0,3.8333333333333335,4.666666666666667,4.166666666666667,4.833333333333333,6.833333333333333,10.5,14.333333333333334,13.166666666666666,8.666666666666666,10.0
485,"Old Ford Road, Bethnal Green",51.531127,-0.048017,24,22.0,22.0,22.0,22.0,22.0,22.0,21.333333333333332,21.0,19.5,17.0,17.0,16.166666666666668,17.166666666666668,20.5,19.333333333333332,17.0,18.166666666666668,19.0,17.666666666666668,19.333333333333332,22.0,22.166666666666668,22.0,22.0
486,"Granby Street, Shoreditch",51.525645,-0.069543,37,19.666666666666668,19.166666666666668,19.5,19.0,19.0,19.0,19.0,16.5,11.5,8.5,7.833333333333333,7.833333333333333,8.333333333333334,8.5,7.166666666666667,9.166666666666666,7.833333333333333,11.0,21.5,22.666666666666668,21.666666666666668,21.333333333333332,20.5,20.5
487,"Canton Street, Poplar",51.511811,-0.025626,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.333333333333332,18.5,16.166666666666668,16.666666666666668,17.0,18.333333333333332,19.0,19.0,18.5,19.0,20.0,20.0,20.0,23.0,22.666666666666668,22.5,23.0
488,"Reardon Street, Wapping",51.506946,-0.058681,21,,,,,,,,,,,,,,,,,,,2.3333333333333335,1.3333333333333333,2.5,3.25,,
488,"Reardon Street, Wapping",51.506946,-0.058681,22,7.0,8.0,8.0,8.0,8.0,8.0,8.0,4.666666666666667,2.0,0.5,0.5,1.0,0.5,0.8333333333333334,1.1666666666666667,1.5,0.5,0.0,,,,5.0,6.0,6.0
489,"Christian Street, Whitechapel",51.513074,-0.064094,33,25.166666666666668,25.0,25.0,25.0,25.0,25.0,24.166666666666668,21.833333333333332,19.333333333333332,15.333333333333334,15.0,14.5,14.666666666666666,14.333333333333334,,,,,,,,20.0,20.666666666666668,22.0
489,"Christian Street, Whitechapel",51.513074,-0.064094,34,,,,,,,,,,,,,,,14.5,14.0,13.333333333333334,15.333333333333334,20.166666666666668,22.833333333333332,27.833333333333332,30.25,,
490,"Pennington Street, Wapping",51.508622,-0.065006,44,32.666666666666664,33.0,33.0,33.0,33.0,33.0,32.666666666666664,31.5,32.333333333333336,34.666666666666664,34.666666666666664,34.333333333333336,33.333333333333336,33.5,35.5,36.833333333333336,36.333333333333336,34.333333333333336,29.333333333333332,31.166666666666668,31.333333333333332,31.0,29.666666666666668,31.0
491,"Queen Mary's, Mile End",51.522507,-0.041378,44,,,,,,,,,,,,,,,,,,,27.4,23.666666666666668,19.833333333333332,21.25,,
491,"Queen Mary's, Mile End",51.522507,-0.041378,45,4.5,4.166666666666667,7.0,7.0,7.0,7.0,6.666666666666667,9.333333333333334,12.833333333333334,25.166666666666668,32.333333333333336,37.666666666666664,41.166666666666664,38.666666666666664,38.333333333333336,39.166666666666664,37.5,36.833333333333336,38.0,,,3.0,2.6666666666666665,3.1666666666666665
492,"The Green Bridge, Mile End",51.524677,-0.03562,39,16.5,17.0,17.0,17.0,17.0,17.666666666666668,18.5,21.666666666666668,25.5,29.833333333333332,30.5,29.166666666666668,30.0,32.333333333333336,33.166666666666664,34.166666666666664,35.333333333333336,33.333333333333336,32.0,28.166666666666668,25.5,20.166666666666668,14.5,15.5
494,"South Quay East, Canary Wharf",51.50196,-0.016251,36,10.0,10.0,10.0,10.0,10.0,10.166666666666666,11.0,11.0,11.0,11.0,11.0,11.0,11.166666666666666,10.0,10.0,11.333333333333334,12.5,14.0,13.833333333333334,12.0,12.0,11.333333333333334,10.0,10.0
495,"Bow Church Station, Bow",51.528169,-0.018703,38,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.333333333333332,23.5,19.0,16.666666666666668,16.0,18.0,18.0,16.5,15.666666666666666,16.0,,,,,26.0,26.833333333333332,28.0
495,"Bow Church Station, Bow",51.528169,-0.018703,39,,,,,,,,,,,,,,,,,16.0,14.166666666666666,14.333333333333334,15.666666666666666,17.166666666666668,19.5,,
496,"Devons Road, Bow",51.52512,-0.015578,38,28.166666666666668,28.833333333333332,29.0,29.0,29.0,29.0,29.0,27.166666666666668,29.0,29.166666666666668,28.5,28.0,27.666666666666668,27.0,27.666666666666668,26.333333333333332,24.833333333333332,25.333333333333332,26.833333333333332,27.833333333333332,28.333333333333332,28.0,28.833333333333332,29.0
497,"Merchant Street, Bow",51.526177,-0.0274677,25,22.833333333333332,23.0,22.833333333333332,22.0,22.0,22.0,21.166666666666668,19.166666666666668,17.166666666666668,16.666666666666668,16.0,16.333333333333332,15.666666666666666,15.0,14.5,13.333333333333334,13.0,13.0,14.0,16.166666666666668,16.666666666666668,19.333333333333332,21.666666666666668,21.666666666666668
498,"Bow Road Station, Bow",51.527058,-0.025296,42,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.333333333333332,24.666666666666668,17.5,16.666666666666668,12.666666666666666,12.5,14.166666666666666,14.833333333333334,13.833333333333334,13.166666666666666,14.166666666666666,15.166666666666666,18.5,19.333333333333332,19.666666666666668,20.833333333333332,25.0
499,"Furze Green, Bow",51.519265,-0.021345,35,22.666666666666668,23.0,23.0,23.0,23.0,23.0,23.0,22.166666666666668,17.166666666666668,8.333333333333334,5.833333333333333,5.833333333333333,5.833333333333333,6.5,5.833333333333333,1.6666666666666667,2.6666666666666665,6.0,8.333333333333334,9.166666666666666,13.833333333333334,18.666666666666668,21.0,21.333333333333332
500,"Ansell House, Stepney",51.519806,-0.055731,41,31.0,31.333333333333332,32.5,33.0,33.0,33.0,33.0,29.5,29.0,26.5,25.5,26.166666666666668,25.166666666666668,26.666666666666668,27.166666666666668,29.333333333333332,31.166666666666668,31.666666666666668,33.0,33.833333333333336,34.5,34.666666666666664,31.0,30.166666666666668
501,"Cephas Street, Bethnal Green",51.522561,-0.054883,24,23.5,24.0,23.333333333333332,23.0,23.0,23.0,23.0,23.0,22.333333333333332,19.333333333333332,18.833333333333332,16.333333333333332,17.333333333333332,17.666666666666668,16.666666666666668,13.833333333333334,11.666666666666666,11.833333333333334,15.833333333333334,14.5,14.5,18.166666666666668,21.666666666666668,23.0
503,"Cleveland Way, Stepney",51.520893,-0.051394,32,,,,,,,,,,,,,,,,,,,,20.0,24.5,21.75,,
503,"Cleveland Way, Stepney",51.520893,-0.051394,33,,,,,,,,,,,,,,,,,,,16.0,,,,,
503,"Cleveland Way, Stepney",51.520893,-0.051394,34,,,,,,,,,,22.2,19.833333333333332,18.333333333333332,16.5,15.5,,,14.5,15.0,,,,,,
503,"Cleveland Way, Stepney",51.520893,-0.051394,35,29.166666666666668,29.0,29.0,29.0,29.333333333333332,29.833333333333332,29.333333333333332,31.5,27.333333333333332,25.0,,,,13.5,15.0,15.5,16.75,,,,,,28.0,28.333333333333332
503,"Cleveland Way, Stepney",51.520893,-0.051394,36,,,,,,,,,,,,,,,,,,,,,,29.0,28.5,
504,"St. John's Park, Cubitt Town",51.496454,-0.009506,29,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.333333333333334,7.5,7.0,7.0,5.333333333333333,5.666666666666667,6.0,6.166666666666667,7.0,7.666666666666667,8.0,8.0,8.333333333333334,10.666666666666666,11.166666666666666,11.833333333333334,12.0
505,"Ackroyd Drive, Bow",51.520398,-0.026768,28,,,,,,,,,,,,,,,,,,,25.666666666666668,27.666666666666668,28.0,28.0,,
505,"Ackroyd Drive, Bow",51.520398,-0.026768,29,15.0,15.833333333333334,16.5,17.0,17.0,16.333333333333332,12.166666666666666,5.833333333333333,1.0,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.1666666666666667,2.6666666666666665,1.1666666666666667,14.0,,,15.5,14.5,15.0
506,"Bell Lane, Liverpool Street",51.517475,-0.075855,23,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,7.0,11.5,16.5,17.833333333333332,20.166666666666668,19.333333333333332,19.833333333333332,20.0,19.833333333333332,17.166666666666668,14.333333333333334,12.166666666666666,14.333333333333334,12.5,9.0,9.0
507,"Clarkson Street, Bethnal Green",51.528692,-0.059091,30,30.0,29.833333333333332,29.0,29.0,29.0,29.0,28.166666666666668,27.0,28.5,28.166666666666668,28.666666666666668,26.333333333333332,,,,,,,,,,27.0,27.666666666666668,29.833333333333332
507,"Clarkson Street, Bethnal Green",51.528692,-0.059091,31,,,,,,,,,,,,,26.333333333333332,26.5,26.333333333333332,24.5,22.166666666666668,22.833333333333332,25.666666666666668,27.5,24.5,25.25,,
508,"Fournier Street, Whitechapel",51.519362,-0.074431,18,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,16.333333333333332,17.5,17.0,17.333333333333332,15.0,14.166666666666666,16.166666666666668,17.0,16.333333333333332,9.166666666666666,7.666666666666667,5.0,6.833333333333333,13.0,13.0
509,"Fore Street, Guildhall",51.517842,-0.090075,18,,,,,,,,13.0,16.833333333333332,15.333333333333334,15.0,16.833333333333332,16.5,16.0,17.0,17.0,15.333333333333334,5.5,0.0,0.0,0.3333333333333333,0.0,,
509,"Fore Street, Guildhall",51.517842,-0.090075,19,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,6.0,,,,,,,,,,,,,,0.0,0.0,0.0
510,"Westferry DLR, Limehouse",51.509303,-0.025996,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.5,37.5,37.833333333333336,35.0,33.666666666666664,34.166666666666664,31.833333333333332,32.5,,,,30.0,30.0,35.666666666666664,38.333333333333336,38.833333333333336,40.0
510,"Westferry DLR, Limehouse",51.509303,-0.025996,41,,,,,,,,,,,,,,,32.5,31.5,32.166666666666664,28.833333333333332,28.0,,,,,
511,"Sutton Street, Shadwell",51.511066,-0.053558,32,26.0,26.0,26.0,26.0,26.0,25.333333333333332,25.0,23.666666666666668,20.666666666666668,15.333333333333334,15.0,15.5,,,,,,,,,,24.0,24.0,24.333333333333332
